"Prototype-polluting assignment","Modifying an object obtained via a user-controlled property name may lead to accidental mutation of the built-in Object prototype, and possibly escalate to remote code execution or cross-site scripting.","warning","This assignment may alter Object.prototype if a malicious '__proto__' string is injected from [[""library input""|""relative:///index.js:4566:45:4566:48""]].
This assignment may alter Object.prototype if a malicious '__proto__' string is injected from [[""library input""|""relative:///index.js:4566:51:4566:61""]].","/index.js","10258","6","10258","14"
"Prototype-polluting assignment","Modifying an object obtained via a user-controlled property name may lead to accidental mutation of the built-in Object prototype, and possibly escalate to remote code execution or cross-site scripting.","warning","This assignment may alter Object.prototype if a malicious '__proto__' string is injected from [[""library input""|""relative:///utils.js:2095:32:2095:35""]].","/utils.js","2106","2","2106","6"
"Prototype-polluting function","Functions recursively assigning properties on objects may be the cause of accidental modification of a built-in prototype object.","warning","The property chain [[""here""|""relative:///utils.js:2104:17:2104:22""]] is recursively assigned to [[""model""|""relative:///utils.js:2106:2:2106:6""]] without guarding against prototype pollution.","/utils.js","2106","2","2106","6"
"Clear-text logging of sensitive information","Logging sensitive information without encryption or hashing can expose it to an attacker.","error","This logs sensitive data returned by [[""an access to xoauth2""|""relative:///mail.js:835:34:835:48""]] as clear text.
This logs sensitive data returned by [[""an access to password""|""relative:///mail.js:839:28:839:43""]] as clear text.
This logs sensitive data returned by [[""an access to password""|""relative:///mail.js:841:72:841:87""]] as clear text.","/mail.js","769","40","769","43"
"Unsafe shell command constructed from library input","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This shell argument which depends on [[""library input""|""relative:///image.js:279:36:279:39""]] is later used in a [[""shell command""|""relative:///image.js:292:12:292:138""]].","/image.js","292","44","292","126"
"Unsafe shell command constructed from library input","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This shell argument which depends on [[""library input""|""relative:///image.js:320:30:320:33""]] is later used in a [[""shell command""|""relative:///image.js:330:12:330:138""]].","/image.js","330","44","330","126"
"Unsafe shell command constructed from library input","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This shell argument which depends on [[""library input""|""relative:///image.js:369:27:369:31""]] is later used in a [[""shell command""|""relative:///image.js:292:12:292:138""]].
This shell argument which depends on [[""library input""|""relative:///image.js:369:27:369:31""]] is later used in a [[""shell command""|""relative:///image.js:330:12:330:138""]].","/image.js","377","20","377","24"
"Unsafe shell command constructed from library input","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This shell argument which depends on [[""library input""|""relative:///image.js:279:36:279:39""]] is later used in a [[""shell command""|""relative:///image.js:292:12:292:138""]].
This shell argument which depends on [[""library input""|""relative:///image.js:279:36:279:39""]] is later used in a [[""shell command""|""relative:///image.js:330:12:330:138""]].
This shell argument which depends on [[""library input""|""relative:///image.js:320:30:320:33""]] is later used in a [[""shell command""|""relative:///image.js:292:12:292:138""]].
This shell argument which depends on [[""library input""|""relative:///image.js:320:30:320:33""]] is later used in a [[""shell command""|""relative:///image.js:330:12:330:138""]].
This shell argument which depends on [[""library input""|""relative:///image.js:369:34:369:37""]] is later used in a [[""shell command""|""relative:///image.js:292:12:292:138""]].
This shell argument which depends on [[""library input""|""relative:///image.js:369:34:369:37""]] is later used in a [[""shell command""|""relative:///image.js:330:12:330:138""]].","/image.js","402","19","402","22"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///error.html:44:46:44:58""]].","/error.html","44","46","44","58"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///index.js:2380:47:2380:49""]] that depends on [[""library input""|""relative:///index.js:1874:41:1874:44""]] may run slow on strings starting with '*0' and with many repetitions of '*\t'.
This [[""regular expression""|""relative:///index.js:2380:47:2380:49""]] that depends on [[""library input""|""relative:///index.js:2337:43:2337:45""]] may run slow on strings starting with '*0' and with many repetitions of '*\t'.","/index.js","2380","9","2384","4"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:3311:45:3311:48""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:3311:51:3311:61""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:4529:47:4529:49""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:4529:52:4529:58""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:4566:45:4566:48""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:4566:51:4566:61""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:4566:83:4566:90""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:8967:35:8967:38""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:8982:54:8982:57""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5088:31:5088:39""]] that depends on [[""library input""|""relative:///index.js:12914:34:12914:37""]] may run slow on strings with many repetitions of '0'.","/index.js","5088","15","5088","47"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:3311:45:3311:48""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:3311:51:3311:61""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:4529:47:4529:49""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:4529:52:4529:58""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:4566:45:4566:48""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:4566:51:4566:61""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:4566:83:4566:90""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:8967:35:8967:38""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:8982:54:8982:57""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5174:32:5174:40""]] that depends on [[""library input""|""relative:///index.js:12914:34:12914:37""]] may run slow on strings with many repetitions of '0'.","/index.js","5174","16","5174","48"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:3311:45:3311:48""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:3311:51:3311:61""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:4529:47:4529:49""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:4529:52:4529:58""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:4566:45:4566:48""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:4566:51:4566:61""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:4566:83:4566:90""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:8967:35:8967:38""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:8982:54:8982:57""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///index.js:5279:32:5279:40""]] that depends on [[""library input""|""relative:///index.js:12914:34:12914:37""]] may run slow on strings with many repetitions of '0'.","/index.js","5279","16","5279","48"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///internal.js:48:16:48:48""]] that depends on [[""library input""|""relative:///internal.js:1310:33:1310:38""]] may run slow on strings with many repetitions of '""'.
This [[""regular expression""|""relative:///internal.js:48:16:48:48""]] that depends on [[""library input""|""relative:///utils.js:6592:31:6592:33""]] may run slow on strings with many repetitions of '""'.","/internal.js","2991","8","2991","23"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///internal.js:48:16:48:48""]] that depends on [[""library input""|""relative:///internal.js:1310:33:1310:38""]] may run slow on strings with many repetitions of '""'.
This [[""regular expression""|""relative:///internal.js:48:16:48:48""]] that depends on [[""library input""|""relative:///utils.js:6592:31:6592:33""]] may run slow on strings with many repetitions of '""'.","/internal.js","2993","10","2993","63"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///internal.js:54:32:54:34""]] that depends on [[""library input""|""relative:///internal.js:3331:37:3331:43""]] may run slow on strings starting with '@{block' and with many repetitions of '@{block'.","/internal.js","3337","7","3337","33"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///internal.js:54:32:54:34""]] that depends on [[""library input""|""relative:///internal.js:3331:37:3331:43""]] may run slow on strings starting with '@{block' and with many repetitions of '@{block'.","/internal.js","3368","15","3368","40"
